/* DATA DESCRIPTION:
Citation:	Wu, Jiawang; Liu, Zhifei; Michard, Annie; Tachikawa, Kazuyo; Filippidi, Amalia; He, Zhiwei; Hennekam, Rick; Yang, Shouye; Davies, Gareth R; de Lange, Gert J (2022): NH4Cl-leaching results of marine sediment cores from the Mediterranean Sea (Dataset S3). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.946254 (DOI registration in progress), 
	In: Wu, J et al. (2022): Effect of barite-bound Sr on detrital Sr isotope systematics in marine sediments with pertinent Mediterranean examples. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.946258 (DOI registration in progress)
Keyword(s):	Barite; Barium (Ba); marine sediments; Mediterranean Sea; Provenance; sapropel; Sr isotopes; Strontium (Sr)
Related to:	Wu, Jiawang; Liu, Zhifei; Michard, Annie; Tachikawa, Kazuyo; Filippidi, Amalia; He, Zhiwei; Hennekam, Rick; Yang, Shouye; Davies, Gareth R; de Lange, Gert J (2022): Effect of barite-bound Sr on detrital Sr isotope systematics in marine sediments. Chemical Geology, 587, 120613, https://doi.org/10.1016/j.chemgeo.2021.120613
Funding:	China Postdoctoral Science Foundation (URI: http://res.chinapostdoctor.org.cn/BshWeb/index.shtml), grant/award no. 2018M640418
	China Postdoctoral Science Foundation (URI: http://res.chinapostdoctor.org.cn/BshWeb/index.shtml), grant/award no. 2019T120352
	European Commission (EC), grant/award no. MAS2-CT93-0051: European Programme (PALEOFLUX)
	European Commission (EC), grant/award no. MAS3 CT97-0137: European Programme (SAP)
	European Commission (EC), grant/award no. MAST1-90022C: European Programme (MARFLUX)
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 2018YFE0202402: National Key R&D Program of China
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 41806064
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 42006060
Coverage:	MEDIAN LATITUDE: 35.552424 * MEDIAN LONGITUDE: 23.094697 * SOUTH-BOUND LATITUDE: 33.375000 * WEST-BOUND LONGITUDE: 4.510000 * NORTH-BOUND LATITUDE: 39.661667 * EAST-BOUND LONGITUDE: 32.666667
	MINIMUM DEPTH, sediment/rock: 0.0025 m * MAXIMUM DEPTH, sediment/rock: 1.4000 m
Event(s):	AP1GC (AP1) * LATITUDE: 39.216667 * LONGITUDE: 19.113333 * ELEVATION: -811.0 m * METHOD/DEVICE: Gravity corer (GC) * COMMENT: RV Urania 1998
	BC03BC (BC03) * LATITUDE: 33.375000 * LONGITUDE: 24.766667 * ELEVATION: -2180.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1994/5
	BC07BC (BC07) * LATITUDE: 33.666667 * LONGITUDE: 32.666667 * ELEVATION: -893.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1994/5
	BC19BC (BC19) * LATITUDE: 33.798333 * LONGITUDE: 28.608333 * ELEVATION: -2750.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1991
	CP10BC * LATITUDE: 34.545000 * LONGITUDE: 16.566667 * ELEVATION: -1501.0 m * Recovery: 0.35 m * CAMPAIGN: CORTADO * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	MT15PC (MT15) * LATITUDE: 38.896667 * LONGITUDE: 4.510000 * ELEVATION: -2373.0 m * METHOD/DEVICE: Piston corer (PC) * COMMENT: RV Tyro 1993
	SL09BC (SL09) * LATITUDE: 34.286667 * LONGITUDE: 31.523333 * ELEVATION: -2302.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL29BC (SL29) * LATITUDE: 33.390000 * LONGITUDE: 32.503333 * ELEVATION: -1587.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL73BC * LATITUDE: 39.661667 * LONGITUDE: 24.511667 * ELEVATION: -339.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL114BC * LATITUDE: 35.286667 * LONGITUDE: 21.408333 * ELEVATION: -3390.0 m * CAMPAIGN: SMILABLE * BASIS: Professor Logachev (URI: http://www.pmge.ru/modules.php?name=Contenteng&pa=showpage&pid=12) * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	UM42BC (UM42) * LATITUDE: 34.953333 * LONGITUDE: 17.863333 * ELEVATION: -1375.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Urania 1994
Parameter(s):	Event label (Event) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Latitude of event (Latitude) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Longitude of event (Longitude) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Elevation of event [m] (Elevation) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Sample code/label (Sample label) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: barite-Sr
	Sample type (Samp type) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	AGE [ka BP] (Age) * GEOCODE * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * METHOD/DEVICE: Age, 14C
	Calcium carbonate [%] (CaCO3) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Barium [µg/g] (Ba) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Strontium [µg/g] (Sr) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Calcium [µg/g] (Ca) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Aluminium [µg/g] (Al) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Iron [µg/g] (Fe) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Barium [µg/g] (Ba) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Strontium [µg/g] (Sr) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Calcium [µg/g] (Ca) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Aluminium [µg/g] (Al) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Iron [µg/g] (Fe) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1664 data points
*/
Event	Latitude	Longitude	Elevation [m]	Sample label (barite-Sr)	Samp type	Depth [m]	Age [ka BP]	CaCO3 [%]	Ba [µg/g] (Leachate)	Sr [µg/g] (Leachate)	Ca [µg/g] (Leachate)	Al [µg/g] (Leachate)	Fe [µg/g] (Leachate)	Ba [µg/g] (Residue)	Sr [µg/g] (Residue)	Ca [µg/g] (Residue)	Al [µg/g] (Residue)	Fe [µg/g] (Residue)
CP10BC	34.5450	16.5667	-1501	CP10-9	S1b	0.2475	6.57	52.8	383.0	14.0	549.1	198.6	132.4	125.0	53.0	760.5	47423.7	21702.7
CP10BC	34.5450	16.5667	-1501	CP10-10	S1b	0.2625	6.91	52.8	280.0	11.6	509.7	275.0	183.3	169.0	55.5	832.4	44364.9	19385.8
CP10BC	34.5450	16.5667	-1501	CP10-11	S1b	0.2775	7.25	50.9	178.0	7.4	302.5	669.0	864.7	162.0	58.8	1001.6	44183.5	21375.4
CP10BC	34.5450	16.5667	-1501	CP10-12	S1b	0.2875	7.48	50.2	133.0	6.1	285.3	750.3	863.0	190.0	57.4	1002.6	42781.9	22717.4
CP10BC	34.5450	16.5667	-1501	CP10-13	S1b	0.2950	7.65	52.5	221.0	8.5	334.1	775.8	1020.8	166.0	57.3	980.9	41538.0	24116.8
CP10BC	34.5450	16.5667	-1501	CP10-14	S1a	0.3025	7.82	49.1	127.0	6.0	255.8	868.8	1149.0	160.0	56.6	916.3	45125.4	24774.7
CP10BC	34.5450	16.5667	-1501	CP10-15	S1a	0.3100	7.99	48.7	100.0	5.3	278.9	702.9	922.3	247.0	56.6	829.5	44980.7	22908.7
CP10BC	34.5450	16.5667	-1501	CP10-16	S1a	0.3250	8.33	48.6	126.0	6.0	313.4	868.2	997.9	173.0	57.1	859.7	47340.7	21776.0
CP10BC	34.5450	16.5667	-1501	CP10-17	S1a	0.3375	8.62	50.2	95.6	5.7	322.1	927.7	944.8	156.0	53.6	753.8	45436.1	20512.1
CP10BC	34.5450	16.5667	-1501	CP10-18	S1a	0.3475	8.84	49.8	98.6	5.7	361.3	686.2	722.7	146.0	53.5	871.1	48520.4	20305.5
SL29BC	33.3900	32.5033	-1587	SL29-1	non-S1	0.0525	3.25	66.5	4.2	0.0	253.7	267.9	71.1	69.5	30.8	903.6	26172.3	18238.2
SL29BC	33.3900	32.5033	-1587	SL29-2	non-S1	0.1025	4.42	65.0	5.1	2.5	270.0	311.7	56.4	84.1	35.1	1059.5	33739.6	23992.2
SL29BC	33.3900	32.5033	-1587	SL29-3	S1b	0.1775	6.18	56.4	23.1	3.2	363.8	192.9	41.1	84.6	36.0	1114.6	40772.3	28345.1
SL29BC	33.3900	32.5033	-1587	SL29-4	S1b	0.2325	7.46	51.6	108.0	3.7	321.9	385.6	258.3	97.0	37.5	1188.1	44147.9	30918.6
SL29BC	33.3900	32.5033	-1587	SL29-5	S1a	0.2725	8.40	48.1	65.4	0.6	280.7	673.6	2275.5	96.8	42.3	1370.1	43439.1	45782.1
SL29BC	33.3900	32.5033	-1587	SL29-6	S1a	0.3225	9.57	49.5	9.3	0.5	319.3	537.0	696.7	89.4	42.6	1309.7	39577.8	29983.0
SL29BC	33.3900	32.5033	-1587	SL29-7	non-S1	0.3525	10.27	47.9	6.8	0.0	301.1	354.7	470.2	107.0	49.4	2386.6	46823.6	36197.9
SL29BC	33.3900	32.5033	-1587	SL29-8	non-S1	0.3925	11.21	47.7	6.2	0.0	279.8	496.6	325.3	102.0	49.3	1751.9	39348.0	29130.2
BC03BC	33.3750	24.7667	-2180	BC03-1	non-S1	0.0560	4.97	67.8	5.0	0.6	156.3	62.1	41.5	112.0	39.6	823.8	29216.3	16986.0
BC03BC	33.3750	24.7667	-2180	BC03-2	non-S1	0.0740	5.36	71.7	5.2	0.0	109.3	87.2	42.0	80.9	29.2	608.5	21989.8	12755.3
BC03BC	33.3750	24.7667	-2180	BC03-3	S1b	0.1280	6.62	72.9	6.6	0.2	105.7	17.5	23.4	67.6	23.0	506.6	20869.0	11116.8
BC03BC	33.3750	24.7667	-2180	BC03-4	S1b	0.1400	6.89	71.9	32.8	0.5	112.9	32.8	31.2	67.0	22.5	524.4	21323.3	11445.0
BC03BC	33.3750	24.7667	-2180	BC03-5	S1b	0.1580	7.33	69.8	253.0	5.2	141.0	32.5	34.0	118.0	27.5	685.4	27491.0	15857.2
BC03BC	33.3750	24.7667	-2180	BC03-6	S1a	0.1700	7.73	65.4	328.0	6.0	127.0	211.7	139.9	49.4	25.9	677.0	25654.5	14785.5
BC03BC	33.3750	24.7667	-2180	BC03-7	S1a	0.1820	8.02	64.2	270.0	4.5	132.5	388.7	1272.5	68.1	27.3	678.5	23950.1	19230.4
BC03BC	33.3750	24.7667	-2180	BC03-8	S1a	0.2120	8.67	63.6	35.7	1.6	211.9	310.1	709.0	103.0	35.6	774.2	31067.9	21196.9
BC03BC	33.3750	24.7667	-2180	BC03-9	S1a	0.2180	8.92	64.2	15.1	0.3	129.5	358.4	750.0	83.4	30.4	693.2	24789.7	17475.2
BC03BC	33.3750	24.7667	-2180	BC03-10	S1a	0.2480	9.56	64.4	4.8	0.1	115.7	216.5	339.7	87.6	32.3	641.5	25714.9	15125.7
BC03BC	33.3750	24.7667	-2180	BC03-11	non-S1	0.2840	10.44	68.0	4.9	0.3	168.4	45.6	76.8	91.2	33.3	609.3	27086.4	15877.5
BC03BC	33.3750	24.7667	-2180	BC03-12	non-S1	0.3500	12.07	61.4	4.9	0.6	230.1	155.3	70.8	114.0	41.6	812.9	30781.2	15649.3
BC03BC	33.3750	24.7667	-2180	BC03-13	non-S1	0.4040	13.41	68.7	3.8	0.3	135.1	55.4	36.3	84.0	30.8	598.2	23547.1	12047.4
BC03BC	33.3750	24.7667	-2180	BC03-14	non-S1	0.5000	15.78	68.7	4.1	0.3	197.2	39.8	38.3	89.2	29.5	596.7	25160.9	14518.9
BC03BC	33.3750	24.7667	-2180	BC03-15	non-S1	0.6020	18.34	59.7	5.1	0.4	246.4	124.5	56.0	115.0	38.7	812.1	32039.5	18626.2
SL09BC	34.2867	31.5233	-2302	SL09-1	non-S1	0.0035	0.30	60.6	4.5	0.0	231.2	260.1	78.0	73.1	31.8	1301.5	29427.1	20318.4
SL09BC	34.2867	31.5233	-2302	SL09-2	non-S1	0.0995	2.38	59.2	4.7	0.0	266.8	253.3	70.9	75.0	32.5	1134.3	31996.4	21731.1
SL09BC	34.2867	31.5233	-2302	SL09-3	non-S1	0.1895	4.34	62.3	5.0	0.0	279.8	351.9	86.5	76.8	34.0	1228.9	34889.1	24401.1
SL09BC	34.2867	31.5233	-2302	SL09-4	S1b	0.2495	5.64	54.6	7.2	0.0	306.6	29.7	44.3	98.2	40.8	1526.3	40535.7	28096.2
SL09BC	34.2867	31.5233	-2302	SL09-5	S1b	0.2995	6.72	56.2	120.0	3.5	240.3	48.8	38.3	69.1	27.4	1284.9	30979.3	19451.1
SL09BC	34.2867	31.5233	-2302	SL09-6	S1b	0.3245	7.27	53.9	338.0	8.2	261.8	376.4	1444.3	129.8	30.6	1692.4	37095.8	31413.0
SL09BC	34.2867	31.5233	-2302	SL09-7	S1a	0.3495	7.81	47.0	207.0	4.0	251.1	575.1	2401.5	81.8	32.4	1786.5	36739.9	30883.1
SL09BC	34.2867	31.5233	-2302	SL09-8	S1a	0.3745	8.35	49.4	218.0	4.1	268.0	688.5	3096.1	115.7	34.1	2038.9	38267.8	39258.8
SL09BC	34.2867	31.5233	-2302	SL09-9	S1a	0.4045	9.00	51.2	66.7	0.0	261.5	486.8	1520.6	68.0	32.2	1625.3	33152.1	26778.4
SL09BC	34.2867	31.5233	-2302	SL09-10	non-S1	0.4495	9.98	48.3	9.9	0.0	340.2	587.5	569.9	107.1	51.7	1585.9	48466.3	36870.6
BC19BC	33.7983	28.6083	-2750	BC19-1	non-S1	0.0375	2.07	69.2	5.9	0.0	124.9	142.7	53.5	84.1	32.8	693.3	23545.8	14024.4
BC19BC	33.7983	28.6083	-2750	BC19-2	non-S1	0.0575	2.73	67.8	6.4	0.0	152.7	120.9	50.9	85.2	33.8	742.3	23530.4	14121.4
BC19BC	33.7983	28.6083	-2750	BC19-3	non-S1	0.0725	3.16	68.0	5.2	0.0	140.6	122.4	46.9	84.6	33.3	892.2	23693.9	13931.4
BC19BC	33.7983	28.6083	-2750	BC19-4	non-S1	0.1050	4.25	33.7	4.8	0.0	82.1	82.1	72.4	303.0	57.7	8261.3	45546.3	15877.6
BC19BC	33.7983	28.6083	-2750	BC19-5	non-S1	0.1275	4.91	71.9	6.0	0.0	142.1	175.4	51.4	69.4	28.2	637.1	21224.7	12930.4
BC19BC	33.7983	28.6083	-2750	BC19-6	non-S1	0.1575	5.88	69.4	5.9	1.2	213.8	58.6	32.2	78.4	31.6	568.6	27268.3	17147.7
BC19BC	33.7983	28.6083	-2750	BC19-7	S1b	0.1925	6.91	68.7	457.0	8.8	181.7	61.6	32.2	34.0	22.5	571.1	25569.7	14337.0
BC19BC	33.7983	28.6083	-2750	BC19-8	S1b	0.2075	7.46	56.6	78.8	2.0	171.6	60.3	51.0	120.0	38.8	960.3	41892.0	24172.9
BC19BC	33.7983	28.6083	-2750	BC19-9	S1a	0.2325	7.98	58.0	325.0	4.0	176.6	517.7	1850.3	42.7	25.4	669.9	27771.9	21077.8
BC19BC	33.7983	28.6083	-2750	BC19-10	S1a	0.2575	8.77	56.7	189.0	3.9	184.8	684.0	3887.9	108.0	31.2	899.2	33998.3	35897.1
BC19BC	33.7983	28.6083	-2750	BC19-11	S1a	0.2725	9.02	57.0	19.3	1.0	178.2	317.8	679.0	69.2	29.9	845.7	32841.6	21599.3
BC19BC	33.7983	28.6083	-2750	BC19-12	S1a	0.2925	9.48	53.6	8.6	1.4	236.6	502.3	660.4	91.1	38.6	998.8	38348.0	25589.2
BC19BC	33.7983	28.6083	-2750	BC19-13	non-S1	0.3025	9.78	52.0	8.8	1.3	264.3	495.9	603.2	88.9	38.6	1008.2	36648.2	26803.1
BC19BC	33.7983	28.6083	-2750	BC19-14	non-S1	0.3225	10.39	53.2	5.7	1.9	348.7	368.3	472.2	113.0	45.0	1113.4	40558.3	27714.3
BC19BC	33.7983	28.6083	-2750	BC19-15	non-S1	0.3495	11.20	60.1	5.1	1.4	298.1	268.5	357.0	103.0	40.8	943.8	33831.8	21292.8
SL114BC	35.2867	21.4083	-3390	SL114-1	non-S1	0.1555	4.05	61.5	5.8	0.5	164.1	89.5	47.7	136.0	40.7	695.7	38297.2	21944.1
SL114BC	35.2867	21.4083	-3390	SL114-2	non-S1	0.2205	5.87	65.4	4.2	0.3	141.1	29.8	45.7	114.0	30.8	544.8	33728.1	17335.8
SL114BC	35.2867	21.4083	-3390	SL114-3	S1b	0.2405	6.43	68.4	96.6	2.7	110.0	144.9	67.1	89.3	23.0	432.1	26530.1	10756.3
SL114BC	35.2867	21.4083	-3390	SL114-4	S1b	0.2655	7.13	56.0	245.0	4.0	112.4	64.2	44.2	197.0	41.0	699.2	44033.3	22313.0
SL114BC	35.2867	21.4083	-3390	SL114-5	S1b	0.2805	7.55	58.3	369.0	6.4	140.1	608.0	2288.8	67.7	26.2	582.6	27426.8	17978.2
SL114BC	35.2867	21.4083	-3390	SL114-6	S1a	0.3205	8.67	62.8	391.0	6.3	124.5	412.8	1965.8	94.5	28.1	537.1	28749.5	28948.3
SL114BC	35.2867	21.4083	-3390	SL114-7	S1a	0.3405	9.23	62.3	20.6	0.4	91.6	359.1	3243.3	72.6	20.1	383.8	21278.0	28696.1
SL114BC	35.2867	21.4083	-3390	SL114-8	non-S1	0.3905	10.63	56.3	6.1	0.4	153.7	201.6	365.6	140.0	47.9	939.8	39522.1	23116.9
SL114BC	35.2867	21.4083	-3390	SL114-9	non-S1	0.4920	13.47	52.2	6.2	0.4	198.0	265.3	75.2	131.0	42.4	724.5	37015.3	17497.2
MT15PC	38.8967	4.5100	-2373	MT15-1	non-S1	0.0025	1.49	54.9	4.7	0.2	122.2	184.9	66.0	184.0	52.7	836.3	45533.3	19185.8
MT15PC	38.8967	4.5100	-2373	MT15-2	non-S1	0.2025	3.30	66.6	4.4	0.3	127.1	124.6	43.2	139.0	40.3	392.7	33913.2	14557.9
MT15PC	38.8967	4.5100	-2373	MT15-3	non-S1	0.5025	6.03	59.7	5.3	0.0	215.8	177.9	68.1	181.0	48.8	412.8	42743.4	16403.2
MT15PC	38.8967	4.5100	-2373	MT15-4	non-S1	0.8025	8.75	57.8	5.1	0.3	202.2	183.5	52.9	176.0	52.1	415.4	43526.4	17616.5
MT15PC	38.8967	4.5100	-2373	MT15-5	non-S1	0.9025	9.66	57.3	6.5	0.0	219.9	192.8	57.5	177.0	51.2	390.8	42816.5	16964.8
MT15PC	38.8967	4.5100	-2373	MT15-6	non-S1	1.0025	10.56	46.7	5.5	0.2	168.9	168.9	49.9	247.0	64.4	480.2	53755.2	25949.0
MT15PC	38.8967	4.5100	-2373	MT15-7	non-S1	1.0400	10.93	45.2	5.5	0.3	163.9	163.9	57.2	258.0	65.9	517.9	54293.0	27309.0
MT15PC	38.8967	4.5100	-2373	MT15-8	non-S1	1.0800	11.29	48.4	5.9	0.0	181.3	174.1	50.8	228.0	61.1	525.6	48410.9	27389.4
MT15PC	38.8967	4.5100	-2373	MT15-9	non-S1	1.1400	11.83	51.0	6.7	0.1	180.4	154.6	55.2	209.0	57.5	580.3	47014.5	21781.7
MT15PC	38.8967	4.5100	-2373	MT15-10	non-S1	1.1800	12.20	54.5	6.6	0.0	184.9	156.7	50.1	184.0	50.4	495.4	42192.6	15994.3
MT15PC	38.8967	4.5100	-2373	MT15-11	non-S1	1.2025	12.38	57.8	6.1	0.1	183.6	148.3	53.0	185.0	50.3	484.3	41480.6	14795.2
MT15PC	38.8967	4.5100	-2373	MT15-12	non-S1	1.4000	14.19	49.3	7.0	0.4	172.8	220.8	67.2	220.0	56.6	591.8	47297.8	19195.6
